This spectrum was collected on:	2017-08-25	11:10:35
7.149e-07	484.904931027	0.0
7.15e-07	517.636032101	0.0
7.151e-07	471.648306331	0.0
7.152e-07	463.313696765	0.0
7.153e-07	458.79131007	0.0
7.154e-07	533.541670945	0.0
7.155e-07	463.943045319	0.0
7.156e-07	478.950844696	0.0
7.157e-07	560.367149903	0.0
7.158e-07	482.398351765	0.0
7.159e-07	567.694998163	0.0
7.16e-07	552.155335388	0.0
7.161e-07	492.947824081	0.0
7.162e-07	504.200407147	0.0
7.163e-07	507.472168169	0.0
7.164e-07	581.639419408	0.0
7.165e-07	529.451264237	0.0
7.166e-07	537.815461484	0.0
7.167e-07	565.41373543	0.0
7.168e-07	500.585700814	0.0
7.169e-07	562.711616069	0.0
7.17e-07	504.582671599	0.0
7.171e-07	562.333542244	0.0
7.172e-07	575.346473798	0.0
7.173e-07	537.068340212	0.0
7.174e-07	585.964433856	0.0
7.175e-07	515.733091927	0.0
7.176e-07	533.709083067	0.0
7.177e-07	528.419634691	0.0
7.178e-07	580.820024512	0.0
7.179e-07	550.48645363	0.0
7.18e-07	538.335202464	0.0
7.181e-07	546.950972731	0.0
7.182e-07	577.131825067	0.0
7.183e-07	576.519497864	0.0
7.184e-07	628.642592582	0.0
7.185e-07	626.568619194	0.0
7.186e-07	552.416470793	0.0
7.187e-07	630.101946915	0.0
7.188e-07	621.660214144	0.0
7.189e-07	620.363814571	0.0
7.19e-07	649.394962182	0.0
7.191e-07	565.964949874	0.0
7.192e-07	591.516870038	0.0
7.193e-07	643.145121765	0.0
7.194e-07	617.31590383	0.0
7.195e-07	596.819266387	0.0
7.196e-07	638.382298449	0.0
7.197e-07	635.498946065	0.0
7.198e-07	668.704467804	0.0
7.199e-07	636.813470927	0.0
7.2e-07	665.327926279	0.0
7.201e-07	596.180620398	0.0
7.202e-07	627.701781376	0.0
7.203e-07	683.883223244	0.0
7.204e-07	662.802082809	0.0
7.205e-07	614.599803762	0.0
7.206e-07	688.744253687	0.0
7.207e-07	665.589590512	0.0
7.208e-07	673.869025971	0.0
7.209e-07	638.470404634	0.0
7.21e-07	694.949266001	0.0
7.211e-07	691.66561123	0.0
7.212e-07	690.604758882	0.0
7.213e-07	700.177591066	0.0
7.214e-07	704.49408433	0.0
7.215e-07	671.219933575	0.0
7.216e-07	653.3936537	0.0
7.217e-07	635.400903538	0.0
7.218e-07	708.524027022	0.0
7.219e-07	652.449354019	0.0
7.22e-07	688.656076371	0.0
7.221e-07	693.972647262	0.0
7.222e-07	666.208519441	0.0
7.223e-07	735.910726157	0.0
7.224e-07	686.36273005	0.0
7.225e-07	684.347211084	0.0
7.226e-07	656.665357809	0.0
7.227e-07	661.468688658	0.0
7.228e-07	740.758631198	0.0
7.229e-07	754.027001309	0.0
7.23e-07	685.81606616	0.0
7.231e-07	762.620651227	0.0
7.232e-07	732.110720453	0.0
7.233e-07	766.675842785	0.0
7.234e-07	699.839114393	0.0
7.235e-07	720.795706073	0.0
7.236e-07	754.894425534	0.0
7.237e-07	719.149788592	0.0
7.238e-07	729.789324633	0.0
7.239e-07	738.930964816	0.0
7.24e-07	774.657900367	0.0
7.241e-07	756.808530005	0.0
7.242e-07	767.443963985	0.0
7.243e-07	763.684968963	0.0
7.244e-07	799.923629424	0.0
7.245e-07	763.066837046	0.0
7.246e-07	790.681820644	0.0
7.247e-07	820.362464901	0.0
7.248e-07	759.010946659	0.0
7.249e-07	775.013883898	0.0
7.25e-07	751.316648332	0.0
7.251e-07	752.962198211	0.0
7.252e-07	783.289121403	0.0
7.253e-07	798.818000775	0.0
7.254e-07	778.982287203	0.0
7.255e-07	828.177343729	0.0
7.256e-07	804.318792993	0.0
7.257e-07	824.397300836	0.0
7.258e-07	833.339311742	0.0
7.259e-07	797.779817726	0.0
7.26e-07	766.252780055	0.0
7.261e-07	799.079765866	0.0
7.262e-07	845.538834517	0.0
7.263e-07	844.467927225	0.0
7.264e-07	846.625035348	0.0
7.265e-07	829.78893775	0.0
7.266e-07	878.441687592	0.0
7.267e-07	813.180928059	0.0
7.268e-07	837.162452334	0.0
7.269e-07	807.50465789	0.0
7.27e-07	839.543122684	0.0
7.271e-07	840.875571916	0.0
7.272e-07	828.814431578	0.0
7.273e-07	862.933556954	0.0
7.274e-07	885.658927825	0.0
7.275e-07	855.591911528	0.0
7.276e-07	828.401550863	0.0
7.277e-07	831.825295205	0.0
7.278e-07	927.681378189	0.0
7.279e-07	851.706994673	0.0
7.28e-07	934.098534852	0.0
7.281e-07	851.508734209	0.0
7.282e-07	938.851152009	0.0
7.283e-07	901.867337607	0.0
7.284e-07	894.610223409	0.0
7.285e-07	906.391473572	0.0
7.286e-07	952.891401711	0.0
7.287e-07	931.684244179	0.0
7.288e-07	891.28930894	0.0
7.289e-07	899.007875714	0.0
7.29e-07	947.443091778	0.0
7.291e-07	923.234166927	0.0
7.292e-07	956.619423001	0.0
7.293e-07	911.18261403	0.0
7.294e-07	969.087962265	0.0
7.295e-07	959.514312599	0.0
7.296e-07	902.809132951	0.0
7.297e-07	997.125003856	0.0
7.298e-07	923.657314457	0.0
7.299e-07	997.127158724	0.0
7.3e-07	941.384633046	0.0
7.301e-07	983.872068335	0.0
7.302e-07	938.671005203	0.0
7.303e-07	947.162028881	0.0
7.304e-07	948.495349942	0.0
7.305e-07	977.915899455	0.0
7.306e-07	1008.31564473	0.0
7.307e-07	1018.4394419	0.0
7.308e-07	997.841843189	0.0
7.309e-07	946.094802904	0.0
7.31e-07	1025.48010087	0.0
7.311e-07	1043.74023812	0.0
7.312e-07	1027.68448344	0.0
7.313e-07	984.928126022	0.0
7.314e-07	968.694564484	0.0
7.315e-07	987.668759829	0.0
7.316e-07	1023.58767135	0.0
7.317e-07	1058.13889782	0.0
7.318e-07	1017.56998992	0.0
7.319e-07	1042.783275	0.0
7.32e-07	1080.18597708	0.0
7.321e-07	1050.27135037	0.0
7.322e-07	1061.56099711	0.0
7.323e-07	1014.84074676	0.0
7.324e-07	1060.58910122	0.0
7.325e-07	1095.30663575	0.0
7.326e-07	1013.23958655	0.0
7.327e-07	1093.77017572	0.0
7.328e-07	1098.77724507	0.0
7.329e-07	1031.68043033	0.0
7.33e-07	1097.31833438	0.0
7.331e-07	1119.22244781	0.0
7.332e-07	1049.72874307	0.0
7.333e-07	1122.39243626	0.0
7.334e-07	1069.2516265	0.0
7.335e-07	1086.29258261	0.0
7.336e-07	1097.38271926	0.0
7.337e-07	1149.6174924	0.0
7.338e-07	1069.65020927	0.0
7.339e-07	1078.63497197	0.0
7.34e-07	1078.18885884	0.0
7.341e-07	1077.37442994	0.0
7.342e-07	1080.8427416	0.0
7.343e-07	1119.72262745	0.0
7.344e-07	1118.62801691	0.0
7.345e-07	1150.34062147	0.0
7.346e-07	1188.10705466	0.0
7.347e-07	1124.98627659	0.0
7.348e-07	1185.92011686	0.0
7.349e-07	1171.37943293	0.0
7.35e-07	1133.04200397	0.0
7.351e-07	1134.45032325	0.0
7.352e-07	1170.23524819	0.0
7.353e-07	1200.58893054	0.0
7.354e-07	1225.39435124	0.0
7.355e-07	1146.84036064	0.0
7.356e-07	1228.88282186	0.0
7.357e-07	1212.46361857	0.0
7.358e-07	1164.66815093	0.0
7.359e-07	1149.21629901	0.0
7.36e-07	1244.78397554	0.0
7.361e-07	1254.16993557	0.0
7.362e-07	1208.73223993	0.0
7.363e-07	1172.28421169	0.0
7.364e-07	1227.36061518	0.0
7.365e-07	1184.4529363	0.0
7.366e-07	1189.69071706	0.0
7.367e-07	1226.68536253	0.0
7.368e-07	1206.68403216	0.0
7.369e-07	1270.51086882	0.0
7.37e-07	1274.98698261	0.0
7.371e-07	1208.98103861	0.0
7.372e-07	1265.38990362	0.0
7.373e-07	1276.07017874	0.0
7.374e-07	1245.63678842	0.0
7.375e-07	1293.84515669	0.0
7.376e-07	1288.76016267	0.0
7.377e-07	1277.18014501	0.0
7.378e-07	1242.126854	0.0
7.379e-07	1314.40806723	0.0
7.38e-07	1334.75240988	0.0
7.381e-07	1333.39982499	0.0
7.382e-07	1309.91510205	0.0
7.383e-07	1257.49099993	0.0
7.384e-07	1273.3892739	0.0
7.385e-07	1305.57660158	0.0
7.386e-07	1276.78749924	0.0
7.387e-07	1292.12494398	0.0
7.388e-07	1277.88652005	0.0
7.389e-07	1286.95135607	0.0
7.39e-07	1308.74880212	0.0
7.391e-07	1345.70221357	0.0
7.392e-07	1320.95791993	0.0
7.393e-07	1370.32377583	0.0
7.394e-07	1359.01400734	0.0
7.395e-07	1375.65711083	0.0
7.396e-07	1392.06607475	0.0
7.397e-07	1401.46816675	0.0
7.398e-07	1327.83271864	0.0
7.399e-07	1395.25874809	0.0
7.4e-07	1400.53988129	0.0
7.401e-07	1432.80842531	0.0
7.402e-07	1384.41833077	0.0
7.403e-07	1387.80309167	0.0
7.404e-07	1428.78009244	0.0
7.405e-07	1359.91769649	0.0
7.406e-07	1361.96033817	0.0
7.407e-07	1381.80998397	0.0
7.408e-07	1410.18442088	0.0
7.409e-07	1443.94999126	0.0
7.41e-07	1458.49938926	0.0
7.411e-07	1426.49725018	0.0
7.412e-07	1461.17373511	0.0
7.413e-07	1419.40109381	0.0
7.414e-07	1476.53062808	0.0
7.415e-07	1499.73004238	0.0
7.416e-07	1414.06692531	0.0
7.417e-07	1422.74363548	0.0
7.418e-07	1506.05457806	0.0
7.419e-07	1429.91589531	0.0
7.42e-07	1468.96328833	0.0
7.421e-07	1510.40331761	0.0
7.422e-07	1513.38902409	0.0
7.423e-07	1520.27145446	0.0
7.424e-07	1465.18256021	0.0
7.425e-07	1502.80330011	0.0
7.426e-07	1527.30732138	0.0
7.427e-07	1550.75821753	0.0
7.428e-07	1526.1601832	0.0
7.429e-07	1532.08444495	0.0
7.43e-07	1498.05868858	0.0
7.431e-07	1506.78617415	0.0
7.432e-07	1548.79466974	0.0
7.433e-07	1498.9329743	0.0
7.434e-07	1561.96472384	0.0
7.435e-07	1557.0983639	0.0
7.436e-07	1550.47478473	0.0
7.437e-07	1528.50498758	0.0
7.438e-07	1534.98513325	0.0
7.439e-07	1553.63616041	0.0
7.44e-07	1564.83030737	0.0
7.441e-07	1555.25058631	0.0
7.442e-07	1600.33187457	0.0
7.443e-07	1546.76930002	0.0
7.444e-07	1578.05839014	0.0
7.445e-07	1578.67488306	0.0
7.446e-07	1623.87385358	0.0
7.447e-07	1580.63485939	0.0
7.448e-07	1649.90813365	0.0
7.449e-07	1606.4678381	0.0
7.45e-07	1573.37325629	0.0
7.451e-07	1639.23122101	0.0
7.452e-07	1651.11780304	0.0
7.453e-07	1598.39352217	0.0
7.454e-07	1670.48075762	0.0
7.455e-07	1625.82358709	0.0
7.456e-07	1698.72579309	0.0
7.457e-07	1695.26267229	0.0
7.458e-07	1625.85312985	0.0
7.459e-07	1698.30449933	0.0
7.46e-07	1706.87711523	0.0
7.461e-07	1677.18025034	0.0
7.462e-07	1661.48696361	0.0
7.463e-07	1653.31528579	0.0
7.464e-07	1727.92267799	0.0
7.465e-07	1685.81414012	0.0
7.466e-07	1666.69264841	0.0
7.467e-07	1665.69486482	0.0
7.468e-07	1664.00391511	0.0
7.469e-07	1704.84008421	0.0
7.47e-07	1675.546139	0.0
7.471e-07	1770.77254271	0.0
7.472e-07	1775.1736474	0.0
7.473e-07	1758.27920716	0.0
7.474e-07	1726.51550836	0.0
7.475e-07	1708.82768254	0.0
7.476e-07	1732.86352544	0.0
7.477e-07	1755.1195189	0.0
7.478e-07	1759.87752856	0.0
7.479e-07	1815.09688164	0.0
7.48e-07	1749.6545496	0.0
7.481e-07	1747.11549687	0.0
7.482e-07	1783.45602448	0.0
7.483e-07	1768.81081817	0.0
7.484e-07	1752.15254991	0.0
7.485e-07	1802.59492564	0.0
7.486e-07	1814.93591779	0.0
7.487e-07	1799.77734705	0.0
7.488e-07	1835.9189633	0.0
7.489e-07	1803.14046054	0.0
7.49e-07	1822.610753	0.0
7.491e-07	1830.8942342	0.0
7.492e-07	1801.45673917	0.0
7.493e-07	1813.13715816	0.0
7.494e-07	1828.06281152	0.0
7.495e-07	1872.43079544	0.0
7.496e-07	1856.39203199	0.0
7.497e-07	1868.89032709	0.0
7.498e-07	1813.80607093	0.0
7.499e-07	1853.59607578	0.0
7.5e-07	1839.20075062	0.0
7.501e-07	1845.50861888	0.0
7.502e-07	1869.83522724	0.0
7.503e-07	1910.65289817	0.0
7.504e-07	1868.67324526	0.0
7.505e-07	1938.59999447	0.0
7.506e-07	1874.45528868	0.0
7.507e-07	1889.37729369	0.0
7.508e-07	1946.62823389	0.0
7.509e-07	1884.89745665	0.0
7.51e-07	1878.89503224	0.0
7.511e-07	1947.52993674	0.0
7.512e-07	1943.72282323	0.0
7.513e-07	1978.23353379	0.0
7.514e-07	1896.95294556	0.0
7.515e-07	1942.20276981	0.0
7.516e-07	1992.08312317	0.0
7.517e-07	1928.44593322	0.0
7.518e-07	2005.61911239	0.0
7.519e-07	1968.58660764	0.0
7.52e-07	1929.20052137	0.0
7.521e-07	2017.45285855	0.0
7.522e-07	1965.0383038	0.0
7.523e-07	1999.92735238	0.0
7.524e-07	2037.66318003	0.0
7.525e-07	1988.82453014	0.0
7.526e-07	1979.01907149	0.0
7.527e-07	1966.38830476	0.0
7.528e-07	2013.70801827	0.0
7.529e-07	2048.87349059	0.0
7.53e-07	2002.12021415	0.0
7.531e-07	1994.94453646	0.0
7.532e-07	2082.95639367	0.0
7.533e-07	2029.63159905	0.0
7.534e-07	2036.47253267	0.0
7.535e-07	2039.75755419	0.0
7.536e-07	2040.48843622	0.0
7.537e-07	2086.62182897	0.0
7.538e-07	2086.43026356	0.0
7.539e-07	2047.67102262	0.0
7.54e-07	2071.63429635	0.0
7.541e-07	2113.02113885	0.0
7.542e-07	2062.71698381	0.0
7.543e-07	2088.82815177	0.0
7.544e-07	2112.97378876	0.0
7.545e-07	2145.42705856	0.0
7.546e-07	2149.83366931	0.0
7.547e-07	2116.71012181	0.0
7.548e-07	2136.40077165	0.0
7.549e-07	2126.19028931	0.0
7.55e-07	2163.50157174	0.0
7.551e-07	2177.02608185	0.0
7.552e-07	2090.72049039	0.0
7.553e-07	2179.76721754	0.0
7.554e-07	2129.38446816	0.0
7.555e-07	2109.86124719	0.0
7.556e-07	2133.94345141	0.0
7.557e-07	2137.4908097	0.0
7.558e-07	2135.50582228	0.0
7.559e-07	2177.03075348	0.0
7.56e-07	2217.97526003	0.0
7.561e-07	2165.04472025	0.0
7.562e-07	2234.80512039	0.0
7.563e-07	2185.34390073	0.0
7.564e-07	2150.33639554	0.0
7.565e-07	2210.24967158	0.0
7.566e-07	2165.41947474	0.0
7.567e-07	2260.95236186	0.0
7.568e-07	2210.17581579	0.0
7.569e-07	2257.84556898	0.0
7.57e-07	2246.45555745	0.0
7.571e-07	2216.18097321	0.0
7.572e-07	2273.76169456	0.0
7.573e-07	2264.21515141	0.0
7.574e-07	2238.37742824	0.0
7.575e-07	2282.3160454	0.0
7.576e-07	2232.65883485	0.0
7.577e-07	2273.32373233	0.0
7.578e-07	2307.19305624	0.0
7.579e-07	2302.95101029	0.0
7.58e-07	2231.07222307	0.0
7.581e-07	2237.86202621	0.0
7.582e-07	2269.79566431	0.0
7.583e-07	2292.51786491	0.0
7.584e-07	2335.7117802	0.0
7.585e-07	2334.3930652	0.0
7.586e-07	2297.34769014	0.0
7.587e-07	2306.93558178	0.0
7.588e-07	2355.80554705	0.0
7.589e-07	2350.8087397	0.0
7.59e-07	2351.18882074	0.0
7.591e-07	2371.43101761	0.0
7.592e-07	2327.77985431	0.0
7.593e-07	2314.6355276	0.0
7.594e-07	2352.50532445	0.0
7.595e-07	2331.42265859	0.0
7.596e-07	2317.57037429	0.0
7.597e-07	2405.5144628	0.0
7.598e-07	2381.03868497	0.0
7.599e-07	2372.83308029	0.0
7.6e-07	2357.37490804	0.0
7.601e-07	2428.94318179	0.0
7.602e-07	2336.09254317	0.0
7.603e-07	2357.33287665	0.0
7.604e-07	2433.3918156	0.0
7.605e-07	2387.55662185	0.0
7.606e-07	2418.63349242	0.0
7.607e-07	2450.56690627	0.0
7.608e-07	2422.66866633	0.0
7.609e-07	2446.2861262	0.0
7.61e-07	2461.88956872	0.0
7.611e-07	2379.59161896	0.0
7.612e-07	2471.33875286	0.0
7.613e-07	2409.28824516	0.0
7.614e-07	2408.81992633	0.0
7.615e-07	2461.16140263	0.0
7.616e-07	2491.38640474	0.0
7.617e-07	2428.89166276	0.0
7.618e-07	2412.8237893	0.0
7.619e-07	2469.54990586	0.0
7.62e-07	2462.52354	0.0
7.621e-07	2430.25178973	0.0
7.622e-07	2513.65560932	0.0
7.623e-07	2452.19283306	0.0
7.624e-07	2499.54032358	0.0
7.625e-07	2524.22865241	0.0
7.626e-07	2457.29984537	0.0
7.627e-07	2475.25552864	0.0
7.628e-07	2461.19081572	0.0
7.629e-07	2484.53103307	0.0
7.63e-07	2512.25095004	0.0
7.631e-07	2505.00344482	0.0
7.632e-07	2534.22453246	0.0
7.633e-07	2559.40851874	0.0
7.634e-07	2550.18428728	0.0
7.635e-07	2524.41091888	0.0
7.636e-07	2514.23626637	0.0
7.637e-07	2502.59816528	0.0
7.638e-07	2567.45094859	0.0
7.639e-07	2556.88770971	0.0
7.64e-07	2608.19229667	0.0
7.641e-07	2617.49345718	0.0
7.642e-07	2579.13834489	0.0
7.643e-07	2614.70750928	0.0
7.644e-07	2547.43601724	0.0
7.645e-07	2550.88269185	0.0
7.646e-07	2565.42638172	0.0
7.647e-07	2563.81683321	0.0
7.648e-07	2583.22714839	0.0
7.649e-07	2614.48659978	0.0
7.65e-07	2631.7711196	0.0
7.651e-07	2601.8229462	0.0
7.652e-07	2607.29223883	0.0
7.653e-07	2601.45884262	0.0
7.654e-07	2644.07368097	0.0
7.655e-07	2653.50142004	0.0
7.656e-07	2644.84862822	0.0
7.657e-07	2626.6556506	0.0
7.658e-07	2654.11985157	0.0
7.659e-07	2607.03895453	0.0
7.66e-07	2618.64534271	0.0
7.661e-07	2636.07533871	0.0
7.662e-07	2632.15866929	0.0
7.663e-07	2678.58344811	0.0
7.664e-07	2626.53451902	0.0
7.665e-07	2674.14140161	0.0
7.666e-07	2678.26136694	0.0
7.667e-07	2725.16315584	0.0
7.668e-07	2714.52717177	0.0
7.669e-07	2653.09321789	0.0
7.67e-07	2722.90068517	0.0
7.671e-07	2718.73263008	0.0
7.672e-07	2753.11486042	0.0
7.673e-07	2667.09818683	0.0
7.674e-07	2709.22339481	0.0
7.675e-07	2671.49445924	0.0
7.676e-07	2708.92263236	0.0
7.677e-07	2732.98596202	0.0
7.678e-07	2777.90107523	0.0
7.679e-07	2690.77748132	0.0
7.68e-07	2731.83025134	0.0
7.681e-07	2711.99832545	0.0
7.682e-07	2774.25646129	0.0
7.683e-07	2703.62537592	0.0
7.684e-07	2791.32832508	0.0
7.685e-07	2782.55852339	0.0
7.686e-07	2772.71963808	0.0
7.687e-07	2745.64008318	0.0
7.688e-07	2747.961237	0.0
7.689e-07	2817.83801701	0.0
7.69e-07	2781.35675051	0.0
7.691e-07	2756.90450549	0.0
7.692e-07	2764.47332201	0.0
7.693e-07	2780.53514525	0.0
7.694e-07	2828.30960245	0.0
7.695e-07	2806.65079513	0.0
7.696e-07	2816.48034715	0.0
7.697e-07	2781.3499913	0.0
7.698e-07	2761.63529725	0.0
7.699e-07	2832.169605	0.0
7.7e-07	2820.94462133	0.0
7.701e-07	2822.09316022	0.0
7.702e-07	2774.28482305	0.0
7.703e-07	2779.21986471	0.0
7.704e-07	2846.86544834	0.0
7.705e-07	2869.12441043	0.0
7.706e-07	2796.42406267	0.0
7.707e-07	2879.96272048	0.0
7.708e-07	2821.35479972	0.0
7.709e-07	2868.95344598	0.0
7.71e-07	2888.51785373	0.0
7.711e-07	2893.57484397	0.0
7.712e-07	2869.08440016	0.0
7.713e-07	2842.11484111	0.0
7.714e-07	2898.68585484	0.0
7.715e-07	2894.33316154	0.0
7.716e-07	2838.37561879	0.0
7.717e-07	2879.66780944	0.0
7.718e-07	2900.07645643	0.0
7.719e-07	2915.36532207	0.0
7.72e-07	2870.50189115	0.0
7.721e-07	2847.5677967	0.0
7.722e-07	2901.08239054	0.0
7.723e-07	2880.39065147	0.0
7.724e-07	2902.58529491	0.0
7.725e-07	2948.56942236	0.0
7.726e-07	2872.99299912	0.0
7.727e-07	2905.84136959	0.0
7.728e-07	2900.93388841	0.0
7.729e-07	2891.63363405	0.0
7.73e-07	2964.60512257	0.0
7.731e-07	2952.27804413	0.0
7.732e-07	2957.70682536	0.0
7.733e-07	2962.71811109	0.0
7.734e-07	2935.03654909	0.0
7.735e-07	2956.15246481	0.0
7.736e-07	2990.74802553	0.0
7.737e-07	2996.93693051	0.0
7.738e-07	2920.35934756	0.0
7.739e-07	2923.88479055	0.0
7.74e-07	2961.12485849	0.0
7.741e-07	2917.61734589	0.0
7.742e-07	2972.57738616	0.0
7.743e-07	2918.39148143	0.0
7.744e-07	2996.23195315	0.0
7.745e-07	2928.09039465	0.0
7.746e-07	3016.62915609	0.0
7.747e-07	2949.53170012	0.0
7.748e-07	2948.63193915	0.0
7.749e-07	3032.06934647	0.0
7.75e-07	2948.41452055	0.0
7.751e-07	3006.72831206	0.0
7.752e-07	3018.87370631	0.0
7.753e-07	3008.37953874	0.0
7.754e-07	3045.40397173	0.0
7.755e-07	3017.33448926	0.0
7.756e-07	2972.78138276	0.0
7.757e-07	2967.65997864	0.0
7.758e-07	3048.55516773	0.0
7.759e-07	3030.26686947	0.0
7.76e-07	3058.21093557	0.0
7.761e-07	3032.37760945	0.0
7.762e-07	3030.36555708	0.0
7.763e-07	3016.75522465	0.0
7.764e-07	2990.40556758	0.0
7.765e-07	3043.2435182	0.0
7.766e-07	2985.81185366	0.0
7.767e-07	3076.51931633	0.0
7.768e-07	3012.1426926	0.0
7.769e-07	3037.83331826	0.0
7.77e-07	3021.10588144	0.0
7.771e-07	3075.46904839	0.0
7.772e-07	3074.54795474	0.0
7.773e-07	3064.91533929	0.0
7.774e-07	3095.31780059	0.0
7.775e-07	3043.45752095	0.0
7.776e-07	3050.57037331	0.0
7.777e-07	3043.02590186	0.0
7.778e-07	3103.69778354	0.0
7.779e-07	3090.49443106	0.0
7.78e-07	3091.67926599	0.0
7.781e-07	3042.92354427	0.0
7.782e-07	3095.21310143	0.0
7.783e-07	3053.65893459	0.0
7.784e-07	3093.49231258	0.0
7.785e-07	3126.97062225	0.0
7.786e-07	3115.97758627	0.0
